processed_text,vader_sentiment
sumpah udah enak banget pake maxim cmn karna orang gara gara batal karna salah lokasi marah marah padhal minta maaf dua kali pesan ketemu lg orang batal karna marah bilang jangan macam macam jangan ulang ancam pas ketemu ketus jalan makin jauh padahal lokasi nyaa malah makin jauh tambah takut jadi ngerasa ga aman sekali sprti orang jahat,0.0
ui gk tarik ux cacat banyak fitur yg gk guna order lama bgt konfirmasi mau cancel cuma menu ubah order developer layak udah maksa buat aplikasi,0.0
buruk,0.0
aplikasi jelas nomor pake daftar login bikin rugi download,1.0
driver nya sarkas baru pertama kali pake pencet mes lalu cancel tempat tuju tidaak sesuai siap tuduh jahil mau nipu padahal minta maaf,0.0
kalo shop mah mending pke aplikasi belah aja org sakit minta belikan obat ga mau ambil sampe tengah jam,0.0
gak log in coba ulang kali masuk nomor telepon benar tetap login bagaimana mau mes,0.0
terima kasih antar tuju,1.0
baik,1.0
good job,1.0
daftar driver masuk no telp lanjut,0.0
sangat baik,1.0
mantap,1.0
good servive,1.0
lama pake maxsim ngojek jadi lebih banyak hasil maxsim is the best,1.0
bagus,1.0
driver baik,1.0
sangat muas kan khusus nya bagi login,1.0
aplikasi paling nyaman mesan ojek map jelekburuktidak akurattidak baca google mapburuk sekalisupur buruk,0.0
massnya sangat ramahh,1.0
susah daftar kecewa,0.0
ramah nyaman,1.0
mantap,1.0
kali kali minta kode respon sama sekali minta kode minta kode sms x lewat telfon cmn dtk layan buruk cs apa jam,0.0
driver ny baik baik terimakasih maxim,1.0
terimaksih,1.0
sangat cepat ramah,1.0
sangat baik jalan,1.0
harga aplikasi sesuai berubahubah sendiri transfaran sangat rugi konsumen,0.0
good job,1.0
suah cari alamat alamat raci selau alamat masuk daftar,0.0
dri harga rb pas deiver naik jdi rb apk aneh,0.0
mohon baik gps,1.0
kacau dah pokok,0.0
bagus,1.0
yg driver nama tino ali pecat gk berhentikqn kan ancam teror kan syq sbg costumer,0.0
wah maxim skg udah naik harga yahskg yg mahal banding gocar in drive krn gocar lg byk voucher,1.0
layan sangat baik ramah,1.0
ga promo terus kalau mau isi maxim wallet lama banget baru ter top up aplikasi udah dr jam yg lalu top up tp apk blm nambah saldo,1.0
layan baik,1.0
cepat sigap ramah,1.0
senang,1.0
error terus jelek,0.0
baru aja buat akun langsung pm wa promo auto uninstall,1.0
nomer hp masukin kata jumlah lampau nomer,1.0
orang ramah,1.0
mantap,1.0
akurasi maps baik kasi driver ny suka salah jemput,1.0
order utk antar makan selalu lama dalat driver jam tdk yg mau ambil order pdahal awal pakai lancar bagus sekarang kecewa,0.0
bagus,1.0
mantap,1.0
mantap,1.0
isi kaspro kok ga masuk ga admin yg bs d hubung susah,0.0
drivernya sangat ramah,1.0
baik aplikasi bilang dekat nyata kadang nunggu sampe jam batu dateng,1.0
susah order nya,0.0
terimakasih atas nyaman nya,1.0
baik ramah,1.0
aplikasi macam apa hp ghost touch pas cek harga malah pes mau batal otomatis cari driver terus aplikasi sampah emg,0.0
layan bagus mantap,1.0
maaf knpa driver maxim daerah bekas jakarta skrg jd langka bgt masa sy sen maxim car jam ga dapet gilir udh dapet malah cancel drivernya gajelas percuma jg sy naik harga tetep lama gada yg mau kll emg murah atur protes sm pusat bukan malah gamau ngangkut tumpang karna jauh,0.0
pokoke mantap terus maxim,1.0
mantap,1.0
sangat baik bekerjasama,1.0
aplikasi sampah masa mau cancel gabisa chat driver gabisa telpon driver gabisa gausah download najis,0.0
terima kasih atas layan baik,1.0
mantap,1.0
ramah,1.0
sangat bantu jalan lebih mudah moga harga tetap jangkau,1.0
keren,1.0
kapoktakut buat pesan maxim dapet alam bawa motor ugal ugalan parah ga mikir sama sekali kalo bawa nyawa tumpang bawa nama maxim gara gara satu org jelek nama maxim udah laporin pihak maxim tanggap terima kasih pakai maxim terus kenang jadi lebih baik uninstal,1.0
driver nya sopan baik sabar,1.0
maaf sya kasi reting karna semua drivermeminta bayar lebihatau sesuai aplikasi kemaren naik maxim motor aplikasi udah pas tiba rumah drivernya minta,0.0
manfaat,1.0
potong komisi makin gede xim sengsara mitra mah,0.0
layan driver sangat senang ga sopan santun nyamending cari yg aman aja,1.0
baik ramah,1.0
mantap,1.0
muas langgan dlu harga murah skrg sangat mahal benar bikin naik darah tinggi kalau sdh malas cari driver maxim mending henti respon lama,0.0
mau pesan malah paksa login guna nomor telepon udah masukin tetap error salah kirim kode,0.0
sangat puas kawan,1.0
saran si ga work it naik transportasi banyak driver nakal argo sama driver beda konfirmasi cs mending kalau driver yg suruh nunggu lah nunggu lama driver tiba tiba argo ga sesuai sama yg pesan aneh rugi langgan ga maju nih aplikasi kalau nyata lapang banyak driver nakal padahal sering kasih tip buat driver cuma kalau sering nakal mah jd kapok pake belah aja skrng lebih akurat,0.0
mantap,1.0
customer bekas kalo sya chat fitur aplikasi balas klo emang engga niat order jangan ngerjain allah jabbar allah jabbar titenono atas izin allah swt usaha maxim hancur hancur,0.0
usaha kalau beri waktu menit luncur yah jalan bukan tempat pangkal kalau tulis segera tiba usaha dekat bukan pangkal titik drivernya kasi orang tunggu lama,1.0
banyak rugi kan orang butuh kan malah eror kayak nya tak pantas jadi transportasi,0.0
baik,1.0
semangat bapak,1.0
terimakasih pak moga rezeki lancar sehat selalu amin,1.0
driper nya baik,1.0
tipu guys,0.0
aplikasi luar biasaa pesan makan mau menit gak driver mau batalin gak mau ubah pesan malah buat pesnan baru yg lama gak dibatalin jadi order aplikasi kok gin siy,0.0
susah cari titik nya jadi satu dulu bintang nya,0.0
driver mitra lo belagu belagu ngorder yg dekat gak mau pick up dpt driver jauh mulu order ancol masa dpt driver yg cileungsi trus dpt yg aman paling dket pdahal yg ancol bnyk yg on,1.0
top up saldo maxim tpi kok masuk,1.0
baik,1.0
terima kasih pelyanan cepat tepat waktu sukses selaluaamiin,1.0
ungar daerah atas min masa ga masuk kota yg pilih ribet aplikasi yaaaa ampun hidup aku dah ribet d tambah ketemu aplikasi ribet model maxim order makan mau cancel ga fitur cancelnya campreeet kasihan tuh si drivernyaaa bodooooo malesnnya pesan maxim car yg deket selalu tolak yg jauh bgt kait jadi nunggunya jenuh bgt,0.0
puas sekali,1.0
buruk,0.0
aplikasi nya sii uda baguss cmn cara cari kemudi nya lamaa bngtt kalaw bisaa baik lgi,1.0
susah sihh nentuin alamatnyamapsnya susah baca,0.0
terlalu mudah klik pesan sering pijit saku,1.0
kok jadi gin si ajg maxim tolol dah udh brp kali pake maxim gprnh se emosi mesen titik jemput gak sesuai tempat yg deket dri rumah aja gak mapsnya nge bug apa gmn si dev tolol,0.0
ga jelas,0.0
bener dah alamat gak lengkap banget jelas gue nulis grogol utara yg sedia cari alamat malah depok bogor lol,1.0
apk banyak error nya payah maxim,0.0
aplikasi ga jelas mahal driver ga ad yg bener mnding grab selisih rbu jelas usai alamat,1.0
lambat kerja gara tunggu order ga dtg khususy area timika sp padahal sdh ku tambah total antar swiss bell kecewa sekali maxim timika lao sumpah,0.0
mantap,1.0
mantap,1.0
bagus,1.0
maxim banyak drivernya kurang jujur sering ubah sendiri alamat tujuanorderan penuh drivernya tdk,1.0
sangat baik,1.0
maxim gue gak suka driver naik maxim singgah bentar minta tambah bayar alas sy singgah gue sk drivernya baru kali pakai driver ojol yg kyak gin ojol gojek grab gak pernah,0.0
alhamdulillah gak tunggu lama,0.0
lengkap data profil selalu error entah bilang tanggal lahir salah lah padahal isi tanggal lahir udah dikatain salah,0.0
najis aplikasi apa kata dapet rb ga jelas lo hoax banget najis,0.0
makasih mas layan aku kasih bintang,1.0
aplikasi gembel mau login ga akhir alih gojek grab tumpang,1.0
sopan ramah mobil bersih wqgi pokok luarbiasa,1.0
sulit dapat driver,0.0
biaya apk tera si driver minta bayar k bapak drivernya bilang kalo nggk bayar k nggk mau nganter malah nyuruh jalan kaki nama driver yuris gunawan nopol ab sj,0.0
udah isi kaspro malah log out sendiri gak login,0.0
maxim drivernya edukasi lewat rute sesuai google maps waktu customer buang order grand lucky plaza senayan harus beer garden kiri malah bawa lurus jadi muter harus makan waktu jadi makan waktu menit karna muter edukasi drivernya rutin service kendara bulan udah dua kali order maxim mogok ngga sampe tuju tetap bayar sesuai harga awal,0.0
sulit cari tempat yg tuju,0.0
sangat baik,1.0
layan ramahcepat bagus,1.0
terimakasih abgnya baik ramah gacor slalu y bg,1.0
driver nya banyak yg gak banget mesum suka tiba tiba chat ga jelas whatsapp gatau dpt no darimana ganggu privasi orang kadang maksa minta whatsapp gak aman banget dah pake maxim aman tumpang ga jamin banget parah,0.0
kemudi tau maps salah tumpang emosi baikdan setir ugal ugalan atas nama arif sultoni plat f fjk kemudi sangat rugi sekali,0.0
aplikasi sampah susah nyari lokasi yg tuju maps nya ga sesuai aph yg ketik,0.0
bayangin aja argo potong layan hasil macam apa dah belah minimal rb anjay fix untung kaga buntung iya,1.0
baik ramah,1.0
aman nyaman,1.0
kecewa karna sering d cancel sama driver nya update dong kalo udah terima order ga d cancel tuman banget order d cancel cancel melulu,0.0
driver ramah,1.0
terimakasih layan baik,1.0
rata rata driver bad attitude maps pernah akurat sangat bad layan,0.0
minta kode aja susah jing,0.0
suka,1.0
ga worth it tiba tiba pas mesen plat nya beda sama yg apk mana supir nya marah marah tiba tiba malah harga nya naik padahal apk lebih murah ga worth it,0.0
kemudi baik ramah,1.0
aplikasi jajah penting jual atribut bahkan driver makin banyaklambat laun aplikasi akab tutup permanen bertahaplihatlah sep,1.0
sering ganggu,0.0
supirnya berfikiran buka n enak ajak bicara jadi enjoy jalan,1.0
best,1.0
aplikasi gak jelas sopir gak jelas,0.0
nyesel gue download ni apk gak pakai samsek tpi saldo isi tarik rb kalo mau order byar online gak padahal saldo trus saldo gak transfer dana aja gak transfer enak pakai gojek,0.0
baik,1.0
tepat waktu mantap,1.0
drivernya ramah baik,1.0
bnyk yg tolak pesan,0.0
mantap,1.0
bagus,1.0
maxim hari sedang error,0.0
jelek bgt masa si driver minta tarif ongkos rb padahal sana cantum haha,1.0
buka kaya keong lelet wkwkwkwk auto uninstal,1.0
nyaman,1.0
kemudi tipu harga order beri bintang paksa,0.0
mapsnya bapuk gak jelas motor bebek mulu udah gitu bebek rusak lah driver nya bau rokok buset kaga payment metode cash buset dah,0.0
mau login masukin nmr tlpn kode verifikasi nya gk kirim kirim si lama bnr ampun,1.0
mantap,1.0
kalau ga niat narik ga usah narikaku order ga dapet cuma gegara titik lok jemput masuk gang,0.0
kek sen maxim tu gaperna gercep selalu telat aplg pagi pagi salah jalan lah nya kesini malah kesana,0.0
butut,0.0
layan nya bagus,1.0
mantap,1.0
kurir nya ramah aq ksih bintang buat bapak,1.0
driver suka chat pribadi aman buat tumpang sangat buruk,1.0
gk ramah sendal lupa pke swalow minta suruh kmbli mlh nggrutu jd balik pk sendal jepit depok pangasinan parung trus minta rb lawak pdhl hrga mls gua rd gk enak aja mangkel,1.0
sumpah termksh maxim murah riah driveey jg ramah peethnkn kak soaly orang desa terbntu dgn adany maxim kalau ad bntng kasih bntng trmksh maxim orng desa sngt terbntu samping it hargay jg murah pas buat kalang orang miskin kayak aku tmksh maxim moga jaya,1.0
bpknya gercep terimakasih pak,1.0
bagus sangat cepat jeput,1.0
terima kasih pak sangat ramah baik,1.0
mantaap driver ramah,1.0
benar benar kecewa maxim cuma langgar batal order sengaja akun taxi driver sya putus mitra,0.0
topup kaspro saldo gak masuk fitur saldo begini diupdate realtime,1.0
maxim baik map nya kalau udh baik kasih bintang,1.0
peta nya buruk gada promo bayar gabisa debit,0.0
punya aplikasi ewallet dicancel jadi tunai kecewa banget map nya batas pokok nya kecewa banget pakai maxim,0.0
aplikasi apa order car yg dapet jauh padahal yg deket malah yagng jauh kasih sam servernya saranin penghuna maxim klo order car pake aplikator aja,1.0
binatang nyari alamat susah,0.0
cepat jemput nya orang nya ramah baik hati,1.0
kaspro gak jelas,0.0
ramah baik,1.0
good,1.0
benerin sistemua dong aneh soal,0.0
baik mas,1.0
driver ga cancel jadi dapet konfirmasi cs dulu lah kalo cs yg niat ngerjain ampe kiamat ga bakal cancel pihak aplikator paham kondisi driver,0.0
sangat baik,1.0
parah bener aplikasi tiba logout sendiri pas mau login lg ga kode otp nya ga muncul pantes aja driver maxim suka ngeluh order sepi guna nya gada yg login buat order jalan,0.0
maps nya kurang jelas maps amuradul susah mesen nya peta gundul,0.0
layan sangat bagus,1.0
mohon baik menu konsumen driver jangan otomatis muncul tampil mesan baru karna seringkali konsumen sadar rugi konsumen tp jg drivernya,1.0
bagus,1.0
terima kasih,1.0
sangat baik,1.0
aplikasi ojol jelek parah suka lot suka lalod harga argonya sangat masuk akal driver sengsara driver,0.0
terima kasih bnyk bg maxim nya baik skli,1.0
payah,0.0
sopir ny gk etitud orng tua sih orng tua mau ny sopanin sma orng tpi gk bsa sopan sma orng kesel ny sama siapa marah ny siapa yaa tegor sopir dgn plat b pzq,0.0
isi kaspro rb yg masuk rb pas d gunain malah d blokir aplikasi belah gk kek gin ribetnya hati hati kalo mau order maxim mending tunai aja deh yang emang gk berapa tp gk gin les,0.0
isi saldo kaspro pakai solusi bagaimana tarik jg ga,1.0
this driver very good,1.0
ramah,1.0
nyaman selamat,1.0
cari driver jangan jauh jauh kek kasi drivernya mana murah nunggu lama baik sistem,1.0
eror ngk buka,0.0
ramah nyaman,1.0
sangat gk puas sma aplikasi nyagofood nya ribet,1.0
lebih hemat layan lumayan muas,1.0
fungsi kaspro apa sih isi drivernya selalu minta cash maxim dong gimana mau tarik uang aplikasi driver yg pake kaspro,1.0
very good,1.0
sangat sangatttttt bad very badd gin mau laku keras gimana jelas kalah sama grabgojekshopefood masak order kali kaliiiii tinggi hargaaaaa baru ambil buru rumah sakit kalo harga gak tinggi gak mau ngambil ken rasa ku tepok pala driver nya gin mau laku gmna gak ngotak sama sekali,0.0
mantap,1.0
driver nya gamau terima payment ewallet maxim mana udh top up maxim k gaada yg mau mau cash trs k saldo diapain,1.0
download maxim waktu login masuk nomor beberapa kali beri kata sandi,1.0
baik,1.0
maxim gmn mau sen gak gak login gmn mau login kalau minta kode konfirmasi gak sms ganti jadi tlp tunggu jam gak tlp operator nya gak si lah baik udah gk pernah baik kek udh lama sama aja,0.0
udah bagus cuman maps nya kurang update akurat,1.0
sangat ganggu,0.0
baik ramah,1.0
terimakasih anter sesuai alamat,1.0
baik banget drivernya,1.0
baik ramah,1.0
layan buruk banget sumpahdrivernya kasar sampe nyumpahin kena musibah ga abis abis gila si,0.0
terimakasih,1.0
sangat benci sama driver mobil selalu tambah uang walaupun mampir sebentar toko udah kembali pernah beri,0.0
sangat bagus,1.0
lama sekali cari yg mau terima order padahal nya banyak ojek maxim nya ga yg mau terima udah kali begini padahal butuh nya cuaca bagus ga mau terima order kecewa sekali coba pihak maxim lebih teliti cari orang yg benar tanggung jawab,1.0
oke,1.0
jelek bngt buat sen makan,0.0
driver mobil gak yg genah,0.0
mantap,1.0
sangat baik,1.0
pesan makan cuman muter seleksi dekat tawar tunggu konfirmasi doang hampir menit padahal sekitar byk driver kalo ga mau nerima tawar ngapain jadi driver kaga mau ambil order cstmr emang ga bs auto dpt driver ky belah yg nentuin harga dr aplikasi bukan sini mau dibatalin alas yg cuma ubah order poor service,0.0
baik terimakasih,1.0
sangat puas,1.0
layan nya kurang baik,1.0
first time nyobain naik maxim layan lumayan baik bantu sama opsional dg titik jemput arah alamat jadi ga perlu kwatir nyasar pasti harga jangkau,1.0
sangat baik,1.0
baik,1.0
trima kasih bang udah antar mertua tuju selamat,1.0
kecewa kosambi mau kalideres driver gk yg mau,0.0
maxim aplikasi rusak punya anak yatim,0.0
good,1.0
kemudi kristian sandre allorerung motorcycle warna biru hijau nopol dpyd selamat nikmat jalan rating,1.0
nomor gak login,0.0
nyari alamat gak akurat peta sampe gak jadi sen gara kelam,0.0
driver nya kocakpas udah pes malah karna jauh padahal dekat alas bensin kuatmacam mana ini hadehh,1.0
sering ganggu aplikasi nya aplikasi belah,0.0
baik sekali,1.0
terima kasih,1.0
jos ngacir driver nya pokok aman,1.0
ramah sekali,1.0
baik,1.0
sangat bantu cepat murah,1.0
drivernya baik,1.0
bagus,1.0
driver maxim sombong tak perdulibarang belanja tinggal bagasi kuching sarawakwaktu datang naik sya turun lokasi tuju duduk dalam mobil tak mau turun tak mau check bagasi barang belanja bawa tak duli milik diadia tak mau kembali nya padahal tau hotel tempat inap really lazy driver dont have responsibilityso bad,0.0
