processed_text,vader_sentiment
mau login aja payah bagus gojek,0.0
terima kasih,1.0
aplikasi nipu kata mau ngasih rb,0.0
ga jelas banyak gangguannta mese telst mulu,0.0
isi kaspro kemarin gk masuk akun gk jelas banget sihhh rugi banget,0.0
baik,1.0
jangan mau pake aplikasi inidriver nya suka minta uang lebih udh gtu sombongmendingan aplikasj belah yg ijo ramah driver nya,1.0
titik jemput sesuai apa mau pilih tempat cantum daftar area baru milih titik jemput,1.0
uang hilang maxim wallet,0.0
kbnyakan nolak,0.0
rekomendasiin karna tarif lbih murah dbnding si ijo pas coba pakai maxim top up ribu ewallet maxim saldo gk tambah dong udh buat lapor aplikasi gk jawab iya sih lebih murah perak dri si ijo klau kyk gni kn duit gw ribu hilang harga sesuai lah sama kualitas perak duit rb gw lenyap sampe skrg gk nambah tu saldo,0.0
buat langgan oknum aplikasi buat order fiktif aplikasi gue sumpahin seret rezeki lo ngentotttt,1.0
aplikasi buruk,0.0
parah nunggu lama ga yg terima order nya ga bagus ah unintsal ajah,1.0
ramah n baik,1.0
susah sekali dapat kode otorisasi,0.0
baik,1.0
baik layan,1.0
suah cari alamat alamat raci selau alamat masuk daftar,0.0
kenapaa ongkos nya jd naik pdhal pas order k tpi pas udh tuju jd naik k tera waktu tunggu pdhal yg nunggu lama knp yg kena naik ongkospengemudi nya jg kebut rugi sekali rasa nya mending aplikasi belah dripda disni gajelas waktu tunggu malah kena penumpangtolong dong rugi x iniudh jantung org buat kemudi nya,0.0
bapak drive sangat baik,1.0
terimakasih,1.0
aplikasi nya lumayan aja sih cuma semua driver nya no attitude busuk,1.0
mantap,1.0
aman nyaman,1.0
dendam sma driver maxim udah satu tahun yng lalu tp ttp trauma temen gw mesen yg car trnyta supirnya cabul untung tmn gw kabur tp susul sempat cekcok pling bikin trauma ngancem pakai pisau gila ga sih klo tgn kosong msih lawan udh bawa pisau parah trs minta rb diksih sm tmn gw krna panik tmn gw lngsng uninstall apk pdhl blm ss mobil apa buat ngajuin lapor gila dendam bgt gw anjg trauma depan jgn asal kerjain org kya gtu,0.0
terimakasih udah anter tempat selamat,1.0
terimakasih banyak pak moga sehat selalu makin banyak order amin,1.0
aplikasi nya kok tdk no telp customer krn sdh sampe lokasi jemput terkadang ditelp pakai aplikasi tdk,0.0
baik ramah,1.0
mantap driver,1.0
log in buat akun barutp gk bsa truspdhl udah ganti no trusujung nya jumlah no yg dftrkan lampau batassangat kecewa,0.0
layan kurang baik nunggu stenga jam,1.0
asikkk bangett seruuu,1.0
bagus,1.0
driver ramah,1.0
order utk antar makan selalu lama dalat driver jam tdk yg mau ambil order pdahal awal pakai lancar bagus sekarang kecewa,0.0
aplikasi paling jelek udah drivernya sombong sombong khusus mobildan tarip sesuai harga aplikasi,0.0
erry arsyila drivernya oke banget salut,1.0
driver mantap tepat waktu,1.0
sangat baik,1.0
akun ku ngga login pas kode masuk ngga ku tunggu baru beberapa jam kemudian pas coba ngga bs minta login lampau padhal kan baru ku cb ulang eh kok malah kyk keblock aneh emang ni apk padhal dulu rating sekarang aja,0.0
baik,1.0
sangat baik,1.0
driver baik,1.0
layan nya sangat baik,1.0
baik,1.0
sngat baik,1.0
mas baik ramah enak ajak ngobrol,1.0
sopir y baik ramah sangat puas,1.0
ga login nmor udah benar oakai nomor ga anehh si maxim,0.0
driver maxim yg baik yg nya driver sombong nolak nolak customer bukan sekali kali d tolak klo niat gk kerja gak usah online karna jarak yg deket padahal urgent karna ongkos yg murah padahal klo kasih ongkos selalu q lebihin bikin kecewa,0.0
supir ramah etika baik,1.0
baik,1.0
terima nomer kode lama tunggu tak kunjung muncul,1.0
terimakasih info,1.0
top up k jadi k,1.0
males pake maxim virall driver maxim pake jalur sepeda mukul anak kecil jelas jelas drivernya salah,0.0
kemudi nya ramah bawa motor nya mantap terimakasih moga gacor,1.0
tadi jam betul maxim depan rumh jadi mesen offline buat pacar pulang minta tarif harga yg mahal padahal deket yaudah ksih pas jalan pacar rampok uang rb terus turunin tempat gelap untung pacar ga lecehin kalian yg mesen ojek online cewe harap hati hati,1.0
segi apknya bagus cuma banyak driver gak mau kaspro gak cash ribet jadi,0.0
baik,1.0
lambat kerja gara tunggu order ga dtg khususy area timika sp padahal sdh ku tambah total antar swiss bell kecewa sekali maxim timika lao sumpah,0.0
pesan maxim car kecewa hampir tinggal kereta gara driver datang lama bgt pdhl udah pesan menit jadwal tiket kereta pesan semat bhwa jadwal kereta jam ikut parah bgt tinggal beberapa menit itu lari tinggal,0.0
sangat puas aplikasi,1.0
orgx ramah n baik,1.0
banyak driver nda ad yg mau ambil pesan sayamaxim sangat pilih seksrang area samarinda,0.0
bagus cuman kalo order makan mud susah banget sampe jam gak,0.0
mantap,1.0
terimakasih kendara baik,1.0
keren sangat bantu sekali,1.0
parah malah gabisa buka ni aplikasi,0.0
ramah,1.0
susah cari titik nya jadi satu dulu bintang nya,0.0
bayar metode maxim wallet nya gak guna mana aku udah ngisi saldo masuk cuma kalo tau gak digunain gak ngisi saldo aku uang akuuuu,0.0
good,1.0
gmn sih udh top up e wallet tp pas mau byr g guna hnya byar cash trs uang e wallet apa mau memghubungi siapa jg bingung aplikasi,1.0
layan yg sangat ramah baik,1.0
mantap,1.0
sangat baik,1.0
baik rama,1.0
baik,1.0
hello maxim owner terima driver lebih selektif jangan orang yg brangasanbad attitudekasar suka playing victim macam yg nama si hardi pake ngerekam segalaaagaya lu tooong lu kan tau gue minta anter hotel anupas elu turun gueada gak hotel nya nyerocos kayak orang gilasongong lu,1.0
baik dong masa isi saldo gak masuk padahal potong saldo rekeninsangat rugi,0.0
terima kasih,1.0
layan baik,1.0
tepat waktu driver ramah,1.0
mantap,1.0
order pandu terima pesan tiba batal gak sms gak telpon padahal mau hantar anak sekolah kalo batal sms call gitu biar cari ganti hadeeeh anak jadi gak sekolah pas nrima pesan sms terus banyak kali nanya nanya gilir dah comfirm malah gak jelas drivernya ngilang gak jelas gak sms gak call ngasih tau mau order food jg gak aplikasi perlu banyak kembang,0.0
jemput maaf,0.0
layan bagus,1.0
kali topup kaspro buruh waktu lebih jam dana masuk akun kaspro mohon lebih tingkat cara kerja jangan kalah sama aplikasi online belah butuh detik akun isi,1.0
perhati aman customer sprti beri sanksi buat driveryg nakal,1.0
bapak ramah sopan,1.0
trimksi abaang ojol tengah mlm demm mnggil gk ad stok obt alhmdulillah ad yg nolongin,0.0
app ribet mau masuk aja susah gak notif pesan nya,0.0
mapsnya jelas terus drivernya emosi salah sedikit aja disalahain tumpang,0.0
kerjasamanya dng ama bank elektronik masa bayar cash mlumelalu dana kerjasama,0.0
terima kasih atas layan nya,1.0
driver car sering terima orderanjika trima sering minta cancel,1.0
sangat baik,1.0
top up saldo maxim tpi kok masuk,1.0
driver sangat ramah,1.0
good,1.0
lama masuk top up nya,1.0
baik,1.0
baik ramah pelayananya,1.0
jujur kecewa banget sih sama maxim pick up nya soal harga dinaikin driver suka nya sumpah tau gitu mending pilih pick up jalan kalau enggak gobox gojek nyesal,1.0
driver nya manaja jenis layan jasa apa kaya gin driver manja bad,1.0
maxim tk bagus bawa motor kencang mau cepat malam hari motor ny tk lampuu gue saranin jgn pakai aplikasi nyesel ojek nya kurang bijak,1.0
aplikasi mantap dah drivernya cepet nyampe,1.0
mau daftar kan mobil avanza veloz tahun gak yamohon bantu,1.0
siapa yg download maxim diimingi saldo rb emang paling dbest aplikasi belah yg warna hijau nya enak gk kek aplikasi kuning nyesel wkwkwkwk,0.0
tipu kedok rb,0.0
driver nya sangat baik ramah cepat,1.0
parah sih yg mobil klo order jarak dekat mau ambil tumpang saling over sama maxim dn alih tdk yg mau ambil akhir naik transformasi umum,0.0
driver nya ramahsopandan baik,1.0
apk makin lama makin bodoh aja gak tau letak yg cari bikin kesel aja,0.0
cancel terus banyak alas mending pake gojek,0.0
mau login aku orqng awan kadang mnyulit kan,0.0
mantap,1.0
manfaat,1.0
bayar pakai cashpro sedia semua driver percuma isi dana cashpro pakai driver punya akun cashpro cara bayar susah pakai cashpro bayar pakai cashpro tolak terus tiap order buat aplikasi aplikasi gak jelas,0.0
baru download udh blokir mau buka lg ga,0.0
kirim barang gk aman gak tuju,0.0
ramah baik,1.0
mau sedikit cerita jadi kemarin malam sen maxim harga tpi minta lebihin bulat minta lgi bilang cancel mau jadi total bayar ribu jelas tipu bahkan disurhh matiin lokasi biar ubah lokasi turun pihak maxim hububgi kontak,0.0
sangat ramahh sekali,1.0
sangat bantu,1.0
good,1.0
barang tak smpai driver tak jwab telepon gak ad komunikasi sma skali,0.0
mantap driver sigap cepat ramah top markotop,1.0
apa bngt maxim cewe orng bawa gak sesuai alamat malah cabul sama orang tutup aja ni apk kacau,0.0
puas,1.0
nyaman,1.0
buat apa tdk asuransi kecelakaanya aaplikator murah hancur apk,0.0
lebih banyak driver nya customernya ntu liat driver mu kaya racun kecubung gara susah order daftar driver buka terus hancur mitra mu jalan kejar dc nunggak cicil,0.0
alamat sesuai aplikasi alhasil driver yg marahmarah pdhal sudh tentu alamat benar driver nya malah nyasar alamat,1.0
bagus,1.0
good,1.0
sangat bantu layan lama padahal jarak mesan dekat sekali sangat kecewa sts,0.0
maaf kasih ratting terlalu lama cari kendara trs yg paling ga tolerir driver yg attitude nya kurang bagus kata yg singgung sekali lama nyaman pakai maxim krn jadi kapok gamau mohon maaf sekali,1.0
terimakasih,1.0
ramah sllu sehat bapak ojol,1.0
baik layan nya terimakasih,1.0
mau order peta alamat tuju gak lengkap finally uninstal gk,0.0
jujur tp mohon perhati masalah titik map nya sering kali gak ketemu,1.0
terimakasih mb,1.0
bagus,1.0
jemput selalu sesuai tempat aplikasi selalu eror,0.0
jelek drivernya ngamuk,0.0
oke,1.0
mantap,1.0
baik,1.0
aplikasi kadang error mau cancel order ga drivernya sering nolak nolak order sedih bgt padahal awal bagusss,0.0
baik,1.0
jelek drive ramahsangat jelek,0.0
terimaksih,1.0
terimakasih,1.0
download mau pakai buat order mau masuk no hp baru instal uninstall tetap terecord no hp lama padahal nomor ng aktif sekali masuk no baru malah ng nunggu kode notif lama wajar aplikasi maxim sekarang mulai tinggal konsumen calon konsumen kacau,0.0
buruk,0.0
sangat bantu,1.0
baik,1.0
kode otp nya susah dapet min meski ganti nomor telpon baru lebih tingkat lagiiii semangattt,0.0
bagus,1.0
nice,1.0
layan baik,1.0
gk nyangkut kalo hujan pake drive maximudah tau telat kerja gk satu mau kecewa berat buat maxim tasiktolong perhati,0.0
apk gak buka padahal udah nunggu lama sampa pergi nya make gojek tempat kerja,0.0
terima kasih ka sintya,1.0
driver yg ramah,1.0
update malah gak jelas aplikasi,0.0
susah daftar,0.0
map nya baik bayar online,1.0
bgus ramah pengenudinya,1.0
berkah selalu pak,1.0
baik,1.0
baik sabar bgt driver nya mksh banyak kak,1.0
soal driver nya bnyk yg genit tibatiba ngechat lgi minta no wa trauma naik maxim nya dah gitu mutermuter lgi klo tuju tuju nya kecewa sya sma maxim,0.0
baru download udah langsung order sendiriini bagaimanatolong baik tombol pesanandan serta alamat tuju mes kasihan drivernya jadi capek bolak,1.0
peta nya gak jelaaaaaaas,0.0
sy selaku drivernya maxim asa kerja lebih cape nguli order sepi murah potong deposit besar yg cape siapa yg kaya siapa,0.0
kasi no hp kedriverklu pkai frivikasi wajahsupaya gk ad order fiktif,0.0
map nya gak buka bikin mumet cari titik pesan,0.0
sangat recommended,1.0
thnk you,1.0
oke yaa,1.0
gak dibatalin,0.0
download apk pas mau isi data diri nama jenis kelamin tgl lahir email ko gabisa pas mau isi nama malah muncul tulis tanggal lahir salah trs pas mau klik jenis kelamin muncul tulis isi data pribadi dapat bonus hari ulang tahun,1.0
aplikasi cacat bayar top up ribet bahkan udah top up nd masuk saldo dompat maxim ga fitur telpon driver jadi susah komunikasi kalau chatnya ga balas,0.0
baik,1.0
abng nya ramah baik,1.0
mantap ramah banget,1.0
plus lebih murah ketimbang ojol lain minus map terlalu bingung driver delivery selalu ambil yg posisi jauh padahal terang cari laksana dekat ga pernah dpt driver dg jarak kurang km,1.0
sangat bagus,1.0
ngrhabisin waktu kira org keluh thu cara pakai nya eh nyata pas coba sendiribeneran dong nyari lokasi susah gk akurat gk nyuruh baik sih gua gk bakal pake aplikasi,0.0
makasih mas layan aku kasih bintang,1.0
sangat bagus cepat,1.0
sekarang order ga susah ga ky kmren order maxim susah yg dekat jg,0.0
oc sangat nyaman,1.0
bpak nya baik sopan ramah,1.0
aplikasi aneh,0.0
maxim sekarang kurang bagus driver jalan tumpang kena waktu tunggu titik kena carger waktu tunggu harga,1.0
maxim memang oke,1.0
nyaman,1.0
jauh apk transportasi paling susah driver konsumen kali kalo siap launching semua fitur mending hitung kalo gin kasihan pihak driver konsumen karna gagal pesan ganti pesan konsumen driver tuju cancel order bintang lebih cukup,0.0
sangat mudah guna,1.0
maps kurang akurat susah kali goridenya coba baik lebih baik,1.0
layan nya kurang baik,1.0
layan sangat bagus,1.0
makasih mas smga lancar rejekinya,1.0
mau masang aja susah,0.0
benerin sistemua dong aneh soal,0.0
good,1.0
mhon pihak maxim mnambahkn fitur comfort bike sperti fitur car l car m memudahkn tumpang bsa pilih motor yg sesuai tubuh,1.0
oke,1.0
top deh,1.0
lama cari driver nya area bar susah cari toko yg jual makan nya jam buka nya gk update,0.0
aplikasi sulitapalagi kl mau cari alamatsusah hrs buka peta dlitupun kl dapatmsh jadul,0.0
mantaporder penuh agus herdiana motorcycle warna hitam nopol zkn terima kasih atas jalan rating,1.0
delivery and handling fee nya eror terus tlong lah diperbaikin gak sesuai sekali jarak nya,0.0
bagus ramah drivernya,1.0
driver skrg kacau suka mintak tambah ongkos,0.0
sangat ramah,1.0
ramah dn konsekwen orgnya,1.0
admin nya kaga yg ramah ampun gw mah,1.0
driver nyaman ramah baik,1.0
mantap,1.0
baik driver,1.0
baik,1.0
supirnya sopan baik,1.0
bagus,1.0
oke pak,1.0
maxim sangat bantu,1.0
keren,1.0
pertama kali mau nyoba maxim malah dapat alam gaenak mau login kode otp beri bukan nomor udah x kok gak tau efek apa aplikasi jelek bgt,0.0
rahmah baik,1.0
sangat puas trimakasih,1.0
sering eror udh dapay driver tp tiba hilang,0.0
sering lama driver nya giat apk ny aktif pas orang mesan slalu minta batalin biasa hampir kali ngilangin mesan buat kecewa langgan,1.0
sangat bantu,1.0
sangat baik,1.0
alhamdulillah sopir cepat jemput ramah santai nyaman,1.0
maxim sangat jelek segi aman daerah sukabumi bnyak kasus delive barang maling driver pihak maxim tanggung jawab mnding pake gojek grab aja yg lebih jelas aman aplikasi abal mana driver sma yg d aplikasi selalu beda plat no motor beda,1.0
pesan food nya gada mau antar parah,0.0
driver ramah sangat baik,1.0
tanggung jawab terimakasih,1.0
padahal ad jln yg lebih dekat drivernya ikut jalan yg lebi jauh,1.0
orang baik trima kasih,1.0
dong driver atas nama muhammad taufik hidayat suru tf balik uang bawa kabur sm bukan masalah nominal tp jujur nya pakkkk blg mau tf balik tp wa blokir sama tolongg dong pihakkkk maxim kondisi drivernya hati sama plat nomor b pne,1.0
waw,1.0
benar sukatpi bnr aplikasi membingungkansulit oprasikan andai aja mengoprasikanya mudah grabdi tambah lgi bahasa ingrisnya bikin naik darapasti permanen menggunakannyatolonk baik,1.0
mantap laju,1.0
bagus,1.0
aplikasi udh pake fitur kirim foto via chat buat mudah temu lokasi penumpangini aejak awal kalah jauh sama fitur belah kasi driver kesasar gegara ngikut map yg ga jelas dimaxim,1.0
ojoll ajing bingung banget make nye nitikin manual monyet nhie aplikasi update update biar ga sussah,0.0
mantap,1.0
sangat baik,1.0
baik yg g punya mtr,1.0
aplikator gak pikir mitra driver,0.0
aplkasi lambat hubung layan kalo siap layan gausah update aplikasi bikin lama nunggu doang menit,1.0
kslo login haris masukin kode otp rua tp tifsk lirim gal afs sms atsu telpon aneh,0.0
senin pagi tanggal juli bayar pakai e wallet e wallet penuh bayar driver malah keluar order alih bayar tunai bagi dana kartu gagal blokir buangbuang uang,0.0
sangat bagus,1.0
kalau bikin iklan jangan jelek tetangga belah,1.0
kode promo ga pake kocak,1.0
sangat buruk pesan makan sampe jam baru ambil order selak mati nunggu pesan makan sampe,0.0
kirim cepatkurir ramah,1.0
maaf argo delivery dong taikan argo ngabisin bensin gak tutup sama argo yg sangat murah,0.0
drivernya baik,1.0
ga jls order rb aja gada yg mau ambil drivernya udh kaya kali,1.0
gk suka bet sama driver nya,1.0
jelas pesan makan malah d tunjukkin d kost sy mau batalin bsa cma ganti driver aja capeee,1.0
lah masa buat buka apps nya aja susah banget internet connection lah error lah d baik worst app ever,0.0
baik,1.0
